,기준년월,발급회원번호,대표결제일,대표결제방법코드,대표청구지고객주소구분코드,대표청구서수령지구분코드,청구서수령방법,청구서발송여부_B0,청구서발송여부_R3M,청구서발송여부_R6M,청구금액_B0,청구금액_R3M,청구금액_R6M,포인트_마일리지_건별_B0M,포인트_마일리지_건별_R3M,포인트_포인트_건별_B0M,포인트_포인트_건별_R3M,포인트_마일리지_월적립_B0M,포인트_마일리지_월적립_R3M,포인트_포인트_월적립_B0M,포인트_포인트_월적립_R3M,포인트_적립포인트_R12M,포인트_적립포인트_R3M,포인트_이용포인트_R12M,포인트_이용포인트_R3M,포인트_잔여포인트_B0M,마일_적립포인트_R12M,마일_적립포인트_R3M,마일_이용포인트_R12M,마일_이용포인트_R3M,마일_잔여포인트_B0M,할인건수_R3M,할인금액_R3M,할인건수_B0M,할인금액_B0M,할인금액_청구서_R3M,할인금액_청구서_B0M,상환개월수_결제일_R6M,상환개월수_결제일_R3M,선결제건수_R6M,선결제건수_R3M,연체건수_R6M,연체건수_R3M,혜택수혜금액_R3M,포인트_마일리지_환산_B0M,혜택수혜금액
10,201808,SYN_10,25,2,002,1,01.우편,1,1,1,255919,855488,1832229,0,0,0,0,0,0,0,0,0,0,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
11,201808,SYN_11,1,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,201808,SYN_12,20,2,_,2,02.이메일,1,1,1,163855,306621,703294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0
13,201808,SYN_13,13,2,_,S,03.LMS,1,0,0,670248,2796935,4346260,0,0,4007,11887,0,0,0,16526,44983,28413,364580,61136,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,14498,0,5570
14,201808,SYN_14,15,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,201808,SYN_15,20,2,_,2,02.이메일,0,0,1,0,0,38280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,201808,SYN_16,5,2,002,1,01.우편,1,1,1,740437,1759921,3511513,954,2277,0,0,0,0,0,0,0,0,0,0,0,8746,2277,11881,2567,0,0,0,0,0,0,0,4,2,0,0,2,2,13954,14002,5584
17,201808,SYN_17,25,2,002,1,01.우편,1,1,1,879754,2282429,5072357,0,0,1388,2487,0,0,0,0,6211,2487,0,0,983,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,332,0,193
18,201808,SYN_18,20,2,_,2,02.이메일,1,1,1,130159,385306,4073504,0,0,0,0,0,0,0,0,3922,0,4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,0,0,0
19,201808,SYN_19,12,2,_,2,02.이메일,1,1,1,1813900,6521743,7798802,0,0,0,0,0,0,0,0,1154,0,1172,0,0,0,0,0,0,0,7,1164,5,0,1342,975,5,3,2,0,0,0,2013,0,0
20,201808,SYN_20,13,2,002,1,01.우편,1,1,1,447869,1086994,2323255,0,0,0,0,0,0,0,0,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,29739,0,6,3,0,0,0,0,0,0,0
21,201808,SYN_21,25,2,_,2,02.이메일,1,1,1,21347,53451,257995,0,0,0,0,0,0,0,0,0,0,3395,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0
22,201808,SYN_22,12,2,002,1,01.우편,0,0,1,0,0,213508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,201808,SYN_23,5,2,_,0,99.미수령,1,0,0,145731,359926,3075040,0,0,0,0,0,0,0,0,2453,0,3466,0,0,0,0,0,0,0,0,2700,0,899,2706,902,5,2,1,1,0,0,2483,0,899
24,201808,SYN_24,13,2,_,2,02.이메일,0,0,0,0,0,36210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,201808,SYN_25,27,2,_,2,02.이메일,1,1,1,392006,1542933,2443757,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,0,0,0,0,0,0,0,0,29893,2410,4,2,2,0,0,0,0,0,0
26,201808,SYN_26,1,2,_,0,99.미수령,1,0,0,39670,86764,290722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0
27,201808,SYN_27,20,2,002,1,01.우편,1,1,1,605192,2152761,4046537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,1,0,0,0
28,201808,SYN_28,15,2,002,1,01.우편,1,1,1,46681,205433,453278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15003,1,5000,15001,4999,6,3,0,0,0,0,14683,0,5000
29,201808,SYN_29,1,2,002,1,01.우편,1,1,1,298274,883453,1865683,0,0,943,1269,0,0,0,0,3084,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,322,0,191
30,201808,SYN_30,27,2,002,1,01.우편,1,1,1,1320,2397,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,299,0,1,0,0,0,0,0,259,0,0
31,201808,SYN_31,15,2,002,1,01.우편,1,1,1,330759,1105401,2081941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
32,201808,SYN_32,23,2,_,2,02.이메일,1,1,1,480480,1376039,1141035,0,0,0,0,0,0,0,0,4623,0,5577,3281,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
33,201808,SYN_33,25,2,_,2,02.이메일,1,1,1,103401,376711,339952,0,0,0,0,0,0,0,0,0,0,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0
34,201808,SYN_34,5,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,201808,SYN_35,25,2,001,1,01.우편,1,1,1,153609,682230,1839960,0,0,0,0,0,0,0,4275,0,4275,16129,4049,0,0,0,0,0,0,3,15006,2,5001,15003,5000,6,3,0,0,0,0,14984,0,5003
36,201808,SYN_36,5,2,002,1,01.우편,0,0,1,0,26089,88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
37,201808,SYN_37,13,2,001,1,01.우편,1,1,1,316749,950762,2158731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35022,2,10648,27138,14450,5,2,0,0,1,1,39907,0,11811
38,201808,SYN_38,1,2,002,1,01.우편,1,1,1,2779145,9840884,17629692,0,0,0,0,697,2265,0,0,0,0,0,0,0,0,2265,0,0,751,0,0,0,0,0,0,4,2,1,0,2,1,113204,10563,5760
39,201808,SYN_39,12,2,_,2,02.이메일,0,1,1,0,9347,9399,0,0,0,0,0,0,0,0,451,0,307,316,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
40,201808,SYN_40,27,2,_,K,04.카카오,1,1,1,806499,2255603,4243443,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,0,22,9630,8,10254,27431,8360,6,3,0,0,0,0,12823,0,4737
41,201808,SYN_41,25,2,002,1,01.우편,1,1,1,1335737,6773242,15927717,0,0,2803,5803,0,0,0,0,14461,5803,25268,5096,0,0,0,0,0,0,9,56046,3,23994,56182,18026,0,0,2,2,6,3,70137,0,26006
42,201808,SYN_42,25,2,_,2,02.이메일,1,1,1,51926,187821,667304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
43,201808,SYN_43,20,2,002,1,01.우편,1,1,1,1001952,3326805,5694587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1124,0,0,1616,0,5,2,1,1,0,0,11692,0,0
44,201808,SYN_44,25,2,_,2,02.이메일,1,1,1,354722,1054897,1629096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35925,1,11934,28756,15697,6,3,0,0,0,0,39633,0,17414
45,201808,SYN_45,25,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,201808,SYN_46,25,2,_,0,99.미수령,1,0,0,478411,1821085,3401842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9629,1049,4,2,0,0,3,2,0,0,0
47,201808,SYN_47,25,2,_,2,02.이메일,1,1,1,335382,805829,2087954,0,0,3993,11878,0,0,4434,12052,48504,23930,362017,40913,0,0,0,0,0,0,0,0,0,0,27935,15383,6,3,0,0,0,0,14385,0,5331
48,201808,SYN_48,1,2,002,1,01.우편,1,1,1,176432,831507,2203808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35746,2,12997,26328,0,5,2,0,0,1,1,40506,0,11992
49,201808,SYN_49,1,2,_,S,03.LMS,1,1,1,14386,35937,70506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0
50,201808,SYN_50,1,2,001,1,01.우편,1,1,1,1348796,4581513,9578480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1129,0,0,1408,0,4,1,2,1,0,0,2106,0,0
51,201808,SYN_51,25,2,_,2,02.이메일,1,1,1,123101,510432,1097914,0,0,1812,3185,0,0,0,0,25247,3185,34255,4111,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,376,0,210
52,201808,SYN_52,20,2,_,2,02.이메일,1,1,1,385751,1705321,4467102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,2,0,0,0
53,201808,SYN_53,23,2,_,2,02.이메일,1,1,1,172643,430943,1457268,0,0,0,0,0,0,0,0,0,0,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,0
54,201808,SYN_54,20,2,_,0,99.미수령,1,0,0,18508,46129,72976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0
55,201808,SYN_55,5,2,_,2,02.이메일,1,1,1,35933,89983,85377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
56,201808,SYN_56,25,2,_,2,02.이메일,0,1,1,0,46790,197135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0
57,201808,SYN_57,1,2,_,2,02.이메일,1,1,1,117595,348636,301753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
58,201808,SYN_58,27,2,_,2,02.이메일,1,1,1,13579,30533,111694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,1,0,0,0
59,201808,SYN_59,25,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,201808,SYN_60,27,2,_,2,02.이메일,1,1,1,1941093,5611839,8908966,0,0,0,0,697,2136,0,0,0,0,0,0,0,0,2136,0,0,641,11,0,0,0,30065,0,6,3,0,0,0,0,14154,9919,5685
61,201808,SYN_61,12,2,002,1,01.우편,1,1,1,479081,2458891,4521768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,0,6,3,0,0,0,0,0,0,0
62,201808,SYN_62,27,2,002,1,01.우편,1,1,1,118819,400185,739034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
63,201808,SYN_63,25,2,002,1,01.우편,1,1,1,414063,962040,2523291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52171,16433,5,2,0,0,1,1,0,0,0
64,201808,SYN_64,1,2,002,1,01.우편,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2701,1,900,2700,900,0,0,0,0,0,0,2559,0,898
65,201808,SYN_65,25,2,002,1,01.우편,1,1,1,551616,1388314,2708158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35542,2,12994,27180,14734,6,3,0,0,0,0,39673,0,11728
66,201808,SYN_66,12,2,_,2,02.이메일,1,1,1,401400,892772,1835799,0,0,1976,3648,0,0,0,0,5121,3648,4461,2353,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
67,201808,SYN_67,13,2,002,1,01.우편,1,0,0,512600,1496174,4680019,0,0,0,0,0,0,0,12853,0,12853,90229,22064,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13404,0,0
68,201808,SYN_68,1,2,002,1,01.우편,1,1,1,350722,211124,403766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35741,2,11735,28761,15641,0,0,0,0,0,0,14282,0,11778
69,201808,SYN_69,27,2,_,K,04.카카오,1,1,1,594819,2040843,4164196,0,0,2056,4544,0,0,0,0,19750,4544,15073,3851,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,12111,0,5030
70,201808,SYN_70,23,2,_,1,01.우편,1,1,1,1608960,4975334,10854261,0,0,4366,14097,0,0,0,0,76588,14097,201469,37794,0,0,0,0,0,0,0,0,0,0,29202,0,0,0,6,3,2,0,14059,0,5539
71,201808,SYN_71,27,2,_,2,02.이메일,1,1,1,746588,2452202,3090335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10041,3,0,9528,0,4,3,2,0,1,0,12836,0,0
72,201808,SYN_72,20,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,201808,SYN_73,12,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,201808,SYN_74,20,2,_,S,03.LMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,201808,SYN_75,23,2,_,2,02.이메일,0,1,1,0,49046,9107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
76,201808,SYN_76,13,2,_,0,99.미수령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,201808,SYN_77,23,2,002,1,01.우편,1,1,1,154285,1293663,1125623,0,0,2927,7822,0,0,0,0,43475,7822,25246,8114,0,0,0,0,0,0,3,1088,0,0,1325,0,4,2,0,0,0,0,2197,0,0
78,201808,SYN_78,23,2,_,2,02.이메일,1,1,1,582301,2012313,3633011,0,0,3546,11470,0,0,0,0,50158,11470,108387,24671,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13454,0,4963
79,201808,SYN_79,23,2,002,1,01.우편,1,1,1,561506,2128779,3824110,0,0,2999,9083,0,0,0,0,39610,9083,26741,8069,0,0,0,0,0,0,6,1207,0,0,1411,0,6,3,0,0,0,0,12783,0,5063
80,201808,SYN_80,20,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,201808,SYN_81,27,2,001,1,01.우편,1,1,1,1118935,3978290,7317573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109361,32815,6,3,0,0,0,0,0,0,0
82,201808,SYN_82,15,2,002,1,01.우편,0,0,0,0,0,104316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,201808,SYN_83,12,2,001,1,01.우편,1,1,1,68158,187827,488938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
84,201808,SYN_84,27,2,_,2,02.이메일,1,1,1,89429,359906,693413,0,0,0,0,0,0,0,0,0,0,2265,1663,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0
85,201808,SYN_85,1,2,_,S,03.LMS,1,1,1,1285290,4171917,7907876,0,0,0,0,0,0,0,4947,0,4947,28233,7081,0,0,0,0,0,0,9,55851,4,23342,57365,18409,5,3,0,0,1,0,70355,0,17798
86,201808,SYN_86,23,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,201808,SYN_87,20,2,001,1,01.우편,1,1,1,781842,2634296,5094625,0,0,3053,7977,0,0,0,0,34803,7977,27369,6010,0,0,0,0,0,0,3,35830,2,11613,28737,15843,6,3,0,0,0,0,39753,0,11711
88,201808,SYN_88,1,2,_,2,02.이메일,1,1,1,203164,1005757,1744634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
89,201808,SYN_89,20,2,002,1,01.우편,1,1,1,179520,410712,937019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
90,201808,SYN_90,13,2,002,1,01.우편,1,0,0,759001,1694675,4006843,0,0,0,0,0,0,0,0,0,0,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
91,201808,SYN_91,23,2,_,S,03.LMS,1,1,1,450137,1462671,3647308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
92,201808,SYN_92,23,2,_,S,03.LMS,0,1,1,0,9451,5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
93,201808,SYN_93,5,2,002,1,01.우편,0,1,1,0,215718,888947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
94,201808,SYN_94,25,2,_,2,02.이메일,1,1,1,466800,1614652,5796274,0,0,0,0,0,0,0,0,1544,0,1617,0,0,0,0,0,0,0,12,10066,6,1516,9704,0,5,3,2,0,0,0,11454,0,4827
95,201808,SYN_95,13,2,_,2,02.이메일,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2702,0,900,2701,900,0,0,0,0,0,0,2548,0,898
96,201808,SYN_96,5,2,002,1,01.우편,1,1,1,55885,185563,761052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
97,201808,SYN_97,23,2,_,2,02.이메일,0,1,1,0,23110,164633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
98,201808,SYN_98,12,2,002,1,01.우편,1,1,1,270798,860789,1008175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9340,8,1285,9525,1101,5,2,0,0,2,1,11106,0,4320
99,201808,SYN_99,27,2,002,1,01.우편,1,1,1,185972,482274,203180,0,0,2128,3523,0,0,0,6012,5690,9535,24114,8098,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12615,0,0
