,기준년월,발급회원번호,대표결제일,대표결제방법코드,대표청구지고객주소구분코드,대표청구서수령지구분코드,청구서수령방법,청구서발송여부_B0,청구서발송여부_R3M,청구서발송여부_R6M,청구금액_B0,청구금액_R3M,청구금액_R6M,포인트_마일리지_건별_B0M,포인트_마일리지_건별_R3M,포인트_포인트_건별_B0M,포인트_포인트_건별_R3M,포인트_마일리지_월적립_B0M,포인트_마일리지_월적립_R3M,포인트_포인트_월적립_B0M,포인트_포인트_월적립_R3M,포인트_적립포인트_R12M,포인트_적립포인트_R3M,포인트_이용포인트_R12M,포인트_이용포인트_R3M,포인트_잔여포인트_B0M,마일_적립포인트_R12M,마일_적립포인트_R3M,마일_이용포인트_R12M,마일_이용포인트_R3M,마일_잔여포인트_B0M,할인건수_R3M,할인금액_R3M,할인건수_B0M,할인금액_B0M,할인금액_청구서_R3M,할인금액_청구서_B0M,상환개월수_결제일_R6M,상환개월수_결제일_R3M,선결제건수_R6M,선결제건수_R3M,연체건수_R6M,연체건수_R3M,혜택수혜금액_R3M,포인트_마일리지_환산_B0M,혜택수혜금액
10,201812,SYN_10,25,2,002,1,01.우편,1,1,1,242566,710297,1508032,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
11,201812,SYN_11,1,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,201812,SYN_12,20,2,_,2,02.이메일,1,1,1,185306,585590,1109439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,1,0,0,0
13,201812,SYN_13,13,2,_,S,03.LMS,1,1,1,625275,1881863,4139935,0,0,3614,10879,0,0,0,0,42442,23011,340548,46207,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,16225,0,5380
14,201812,SYN_14,15,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,201812,SYN_15,20,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,201812,SYN_16,5,2,002,1,01.우편,1,1,1,588213,1818390,3649709,982,2920,0,0,0,0,0,0,0,0,0,0,0,9766,2398,12294,2621,0,0,0,0,0,0,0,5,3,0,0,2,0,16711,14357,5557
17,201812,SYN_17,25,2,002,1,01.우편,1,1,1,783221,2378793,4909841,0,0,1312,3948,0,0,0,0,5370,2355,0,0,939,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,570,0,190
18,201812,SYN_18,20,2,_,2,02.이메일,1,1,1,96218,304721,649936,0,0,0,0,0,0,0,0,2782,0,3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,0,0,0
19,201812,SYN_19,12,2,_,2,02.이메일,1,1,1,2801233,7498485,13524039,0,0,0,0,0,0,0,0,1653,0,1406,0,0,0,0,0,0,0,15,0,5,0,3058,1054,6,3,0,0,0,0,0,0,0
20,201812,SYN_20,13,2,002,1,01.우편,1,1,1,387051,1161039,2434834,0,0,0,0,0,0,0,0,0,0,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
21,201812,SYN_21,25,2,_,2,02.이메일,0,0,1,0,0,77041,0,0,0,0,0,0,0,0,0,0,3291,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
22,201812,SYN_22,12,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,201812,SYN_23,5,2,_,0,99.미수령,1,1,1,219507,598758,1026069,0,0,0,0,0,0,0,0,2885,0,5491,0,0,0,0,0,0,0,2,2695,0,899,2706,902,5,3,2,0,0,0,2697,0,899
24,201812,SYN_24,13,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,201812,SYN_25,27,2,_,2,02.이메일,1,1,1,319996,1048665,2394039,0,0,0,0,0,0,0,0,0,0,0,0,0,3399,0,0,0,0,0,0,0,0,12479,1732,5,3,2,0,0,0,0,0,0
26,201812,SYN_26,1,2,_,0,99.미수령,1,1,1,61554,176291,297389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
27,201812,SYN_27,20,2,002,1,01.우편,1,1,1,573748,1746830,3653184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0
28,201812,SYN_28,15,2,002,1,01.우편,1,1,1,50935,148243,283260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15000,1,5000,14999,5000,6,3,0,0,0,0,14999,0,4999
29,201812,SYN_29,1,2,002,1,01.우편,1,1,1,270883,860751,1739337,0,0,879,2683,0,0,0,0,3000,1182,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,559,0,185
30,201812,SYN_30,27,2,002,1,01.우편,1,1,1,1650,5060,7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
31,201812,SYN_31,15,2,002,1,01.우편,1,1,1,318954,956998,1853417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
32,201812,SYN_32,23,2,_,2,02.이메일,1,1,1,541920,1707760,2986832,0,0,0,0,0,0,0,0,5583,0,6980,3825,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
33,201812,SYN_33,25,2,_,2,02.이메일,1,1,1,118404,331724,673229,0,0,0,0,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0
34,201812,SYN_34,5,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,201812,SYN_35,25,2,001,1,01.우편,1,1,1,159999,473496,901839,0,0,0,0,0,0,0,0,0,4236,13774,3901,0,0,0,0,0,0,3,15001,1,5000,14999,5000,6,3,0,0,0,0,15006,0,5002
36,201812,SYN_36,5,2,002,1,01.우편,0,0,1,0,0,10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
37,201812,SYN_37,13,2,001,1,01.우편,1,1,1,406338,1151006,2203094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32904,2,11133,44233,14882,4,3,0,0,2,2,35248,0,11759
38,201812,SYN_38,1,2,002,1,01.우편,1,1,1,1766425,5718967,15743604,0,0,0,0,711,2313,0,0,0,0,0,0,0,0,1982,0,0,710,0,0,0,0,0,0,3,2,2,2,2,2,17752,11205,5893
39,201812,SYN_39,12,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,201812,SYN_40,27,2,_,K,04.카카오,1,1,1,710063,2123363,4788117,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,24,31023,8,10373,25234,8455,6,3,0,0,0,0,14183,0,4734
41,201812,SYN_41,25,2,002,1,01.우편,1,1,1,1005758,3156019,7093796,0,0,2744,8280,0,0,0,0,18418,6130,29711,5494,0,0,0,0,0,0,9,71036,3,23504,53406,17632,0,0,3,2,5,3,53217,0,17726
42,201812,SYN_42,25,2,_,2,02.이메일,1,1,1,55320,161744,316211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
43,201812,SYN_43,20,2,002,1,01.우편,1,1,1,1021908,3182902,6602966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0
44,201812,SYN_44,25,2,_,2,02.이메일,1,1,1,299563,879326,1785042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46264,1,17005,48356,16219,6,3,0,0,0,0,52227,0,17376
45,201812,SYN_45,25,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,201812,SYN_46,25,2,_,0,99.미수령,1,1,1,307068,1030600,2445230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866,950,4,2,0,0,3,2,0,0,0
47,201812,SYN_47,25,2,_,2,02.이메일,1,1,1,365966,1119955,2084579,0,0,4152,12533,0,0,4488,13407,56653,26474,391533,50844,0,0,0,0,0,0,0,0,0,0,46548,15553,6,3,0,0,0,0,15796,0,5238
48,201812,SYN_48,1,2,002,1,01.우편,1,1,1,285221,814899,1348490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38983,1,12992,44444,14640,5,3,2,0,1,0,35750,0,11782
49,201812,SYN_49,1,2,_,S,03.LMS,1,1,1,8603,30745,67544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
50,201812,SYN_50,1,2,001,1,01.우편,1,1,1,1159048,3174453,7521798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0
51,201812,SYN_51,25,2,_,2,02.이메일,1,1,1,156193,479743,841561,0,0,1854,5483,0,0,0,0,28377,3803,41673,5444,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,619,0,207
52,201812,SYN_52,20,2,_,2,02.이메일,1,1,1,354959,1121600,2069222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,2,0,0,0
53,201812,SYN_53,23,2,_,2,02.이메일,1,1,1,129642,417615,857116,0,0,0,0,0,0,0,0,0,0,3928,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0
54,201812,SYN_54,20,2,_,0,99.미수령,1,1,1,22588,67361,126106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0
55,201812,SYN_55,5,2,_,2,02.이메일,1,1,1,28400,98674,202150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
56,201812,SYN_56,25,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,201812,SYN_57,1,2,_,2,02.이메일,1,1,1,82851,277027,606251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
58,201812,SYN_58,27,2,_,2,02.이메일,1,1,1,12809,37161,77573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0
59,201812,SYN_59,25,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,201812,SYN_60,27,2,_,2,02.이메일,1,1,1,1603168,5311975,10605998,0,0,0,0,671,2025,0,0,0,0,0,0,0,0,2083,0,0,642,15,0,5,0,0,0,6,3,0,0,0,0,16971,9826,5642
61,201812,SYN_61,12,2,002,1,01.우편,1,1,1,470891,1430553,2678419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
62,201812,SYN_62,27,2,002,1,01.우편,1,1,1,104413,320022,703658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
63,201812,SYN_63,25,2,002,1,01.우편,1,1,1,484122,1307964,2470709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49409,16384,5,3,0,0,2,0,0,0,0
64,201812,SYN_64,1,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2700,1,900,2700,900,0,0,0,0,0,0,2694,0,898
65,201812,SYN_65,25,2,002,1,01.우편,1,1,1,494580,1550938,3161762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38984,1,12994,44271,14693,6,3,0,0,0,0,35465,0,11829
66,201812,SYN_66,12,2,_,2,02.이메일,1,1,1,440706,1324004,2370448,0,0,1984,5951,0,0,0,0,11611,4212,7642,2844,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,14328,0,4750
67,201812,SYN_67,13,2,002,1,01.우편,1,1,1,440999,1286764,2660420,0,0,0,0,0,0,0,0,0,9224,60170,14229,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
68,201812,SYN_68,1,2,002,1,01.우편,1,1,1,301899,1060265,1777624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37549,1,12556,47560,15908,4,3,0,0,0,0,52370,0,17362
69,201812,SYN_69,27,2,_,S,03.LMS,1,1,1,599437,1811843,3452901,0,0,2200,6514,0,0,0,0,21179,5270,16820,5163,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,14502,0,4856
70,201812,SYN_70,23,2,002,1,01.우편,1,1,1,1524559,4450908,8811355,0,0,4588,13492,0,0,0,0,75839,14397,326635,51175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,16493,0,5494
71,201812,SYN_71,27,2,_,2,02.이메일,1,1,1,505330,1726559,3743344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,4,2,2,2,0,0,0,0,0
72,201812,SYN_72,20,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,201812,SYN_73,12,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,201812,SYN_74,20,2,_,S,03.LMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,201812,SYN_75,23,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76,201812,SYN_76,13,2,_,S,03.LMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,201812,SYN_77,23,2,002,1,01.우편,0,0,1,0,0,541744,0,0,2394,2394,0,0,0,0,13679,4840,8852,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
78,201812,SYN_78,23,2,_,2,02.이메일,1,1,1,536304,1598682,3581881,0,0,3540,10598,0,0,0,0,41942,10428,93315,20658,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,15390,0,5145
79,201812,SYN_79,23,2,002,1,01.우편,1,1,1,535501,1609614,3512189,0,0,3031,9066,0,0,0,0,39201,8629,27958,8408,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,15234,0,5060
80,201812,SYN_80,20,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,201812,SYN_81,27,2,001,1,01.우편,1,1,1,1111014,3296789,7050533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96214,31976,6,3,0,0,0,0,0,0,0
82,201812,SYN_82,15,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,201812,SYN_83,12,2,001,1,01.우편,1,1,1,85442,250442,450911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
84,201812,SYN_84,27,2,_,2,02.이메일,1,1,1,91796,270657,541852,0,0,0,0,0,0,0,0,0,0,2745,2006,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
85,201812,SYN_85,1,2,_,S,03.LMS,1,1,1,1178799,3361454,7400566,0,0,0,0,0,0,0,0,0,4473,20729,5492,0,0,0,0,0,0,13,75550,5,25789,103237,35577,5,3,0,0,1,0,78073,0,26158
86,201812,SYN_86,23,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,201812,SYN_87,20,2,001,1,01.우편,1,1,1,640126,2108501,4436198,0,0,3109,9406,0,0,0,0,40551,8363,21738,6202,0,0,0,0,0,0,8,35721,3,12005,48288,16196,6,3,0,0,0,0,35178,0,11730
88,201812,SYN_88,1,2,_,2,02.이메일,1,1,1,219093,662345,1392806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
89,201812,SYN_89,20,2,002,1,01.우편,1,1,1,171937,504721,997681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
90,201812,SYN_90,13,2,002,1,01.우편,1,1,1,621737,1985069,4312959,0,0,0,0,0,0,0,0,0,0,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
91,201812,SYN_91,23,2,_,S,03.LMS,1,1,1,524886,1512034,2982158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
92,201812,SYN_92,23,2,_,S,03.LMS,0,0,1,0,0,17237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,201812,SYN_93,5,2,002,1,01.우편,0,0,1,0,0,51984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
94,201812,SYN_94,25,2,_,2,02.이메일,1,1,1,571660,1564389,3000517,0,0,0,0,0,0,0,0,2358,0,2928,0,0,0,0,0,0,0,15,4639,5,1579,0,0,5,3,2,0,0,0,15164,0,5202
95,201812,SYN_95,13,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2700,1,900,2700,900,0,0,0,0,0,0,2694,0,898
96,201812,SYN_96,5,2,002,1,01.우편,1,1,1,83910,228712,394712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
97,201812,SYN_97,23,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,201812,SYN_98,12,2,002,1,01.우편,1,1,1,162084,456434,1399044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3864,7,1284,2804,897,4,2,0,0,2,2,14052,0,4711
99,201812,SYN_99,27,2,002,1,01.우편,1,1,1,252257,607010,1321549,0,0,2070,5919,0,0,0,0,4360,3189,10090,3962,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0
