,기준년월,발급회원번호,대표결제일,대표결제방법코드,대표청구지고객주소구분코드,대표청구서수령지구분코드,청구서수령방법,청구서발송여부_B0,청구서발송여부_R3M,청구서발송여부_R6M,청구금액_B0,청구금액_R3M,청구금액_R6M,포인트_마일리지_건별_B0M,포인트_마일리지_건별_R3M,포인트_포인트_건별_B0M,포인트_포인트_건별_R3M,포인트_마일리지_월적립_B0M,포인트_마일리지_월적립_R3M,포인트_포인트_월적립_B0M,포인트_포인트_월적립_R3M,포인트_적립포인트_R12M,포인트_적립포인트_R3M,포인트_이용포인트_R12M,포인트_이용포인트_R3M,포인트_잔여포인트_B0M,마일_적립포인트_R12M,마일_적립포인트_R3M,마일_이용포인트_R12M,마일_이용포인트_R3M,마일_잔여포인트_B0M,할인건수_R3M,할인금액_R3M,할인건수_B0M,할인금액_B0M,할인금액_청구서_R3M,할인금액_청구서_B0M,상환개월수_결제일_R6M,상환개월수_결제일_R3M,선결제건수_R6M,선결제건수_R3M,연체건수_R6M,연체건수_R3M,혜택수혜금액_R3M,포인트_마일리지_환산_B0M,혜택수혜금액
10,201809,SYN_10,25,2,002,1,01.우편,1,1,1,277938,797735,2072452,0,0,0,0,0,0,0,0,0,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
11,201809,SYN_11,1,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,201809,SYN_12,20,2,_,2,02.이메일,1,1,1,210150,523849,614233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0
13,201809,SYN_13,13,2,_,S,03.LMS,1,1,0,658480,2258072,4484834,0,0,3780,11876,0,0,0,0,40800,25558,356960,53617,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,16737,0,5502
14,201809,SYN_14,15,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,201809,SYN_15,20,2,_,2,02.이메일,0,0,1,0,0,29471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,201809,SYN_16,5,2,002,1,01.우편,1,1,1,678737,1831319,3347458,966,2890,0,0,0,0,0,0,0,0,0,0,0,9704,2338,12032,2550,0,0,0,0,0,0,0,4,3,0,0,3,2,16582,13641,5523
17,201809,SYN_17,25,2,002,1,01.우편,1,1,1,831287,2531048,4848144,0,0,1342,4176,0,0,0,0,5751,2443,0,0,980,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,578,0,191
18,201809,SYN_18,20,2,_,2,02.이메일,1,1,1,118916,345215,2082384,0,0,0,0,0,0,0,0,3660,0,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,0,0,0
19,201809,SYN_19,12,2,_,2,02.이메일,1,1,1,2280480,6025554,10788118,0,0,0,0,0,0,0,0,1090,0,1168,0,0,0,0,0,0,0,15,0,5,0,2741,933,5,3,2,0,0,0,0,0,0
20,201809,SYN_20,13,2,002,1,01.우편,1,1,1,405882,1273795,2158696,0,0,0,0,0,0,0,0,0,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
21,201809,SYN_21,25,2,_,2,02.이메일,1,1,1,27215,77041,124718,0,0,0,0,0,0,0,0,0,0,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
22,201809,SYN_22,12,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,201809,SYN_23,5,2,_,0,99.미수령,1,1,0,132892,427311,2348848,0,0,0,0,0,0,0,0,2695,0,4642,0,0,0,0,0,0,0,1,2696,0,898,2706,902,5,3,1,0,0,0,2697,0,899
24,201809,SYN_24,13,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,201809,SYN_25,27,2,_,2,02.이메일,1,1,1,470678,1345374,3343289,0,0,0,0,0,0,0,0,0,0,0,0,0,3496,0,0,0,0,0,0,0,0,13746,9192,4,3,2,0,0,0,0,0,0
26,201809,SYN_26,1,2,_,0,99.미수령,1,1,0,48576,121098,277344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0
27,201809,SYN_27,20,2,002,1,01.우편,1,1,1,601205,1906354,4086580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0
28,201809,SYN_28,15,2,002,1,01.우편,1,1,1,46041,135017,469446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15000,1,5000,14998,5000,6,3,0,0,0,0,14998,0,4999
29,201809,SYN_29,1,2,002,1,01.우편,1,1,1,306262,878586,1771902,0,0,899,2840,0,0,0,0,3082,1284,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,572,0,189
30,201809,SYN_30,27,2,002,1,01.우편,1,1,1,1019,2339,3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,1,1,0,0,0,0,0,0,0
31,201809,SYN_31,15,2,002,1,01.우편,1,1,1,314381,896419,1827051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
32,201809,SYN_32,23,2,_,2,02.이메일,1,1,1,490691,1279072,1287467,0,0,0,0,0,0,0,0,5133,0,6769,3542,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
33,201809,SYN_33,25,2,_,2,02.이메일,1,1,1,105054,341505,371174,0,0,0,0,0,0,0,0,0,0,3467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0
34,201809,SYN_34,5,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,201809,SYN_35,25,2,001,1,01.우편,1,1,1,150934,428343,1798686,0,0,0,0,0,0,0,0,0,4315,14264,4007,0,0,0,0,0,0,5,15001,1,5000,15000,5000,6,3,0,0,0,0,15007,0,5002
36,201809,SYN_36,5,2,002,1,01.우편,0,1,0,0,10995,61703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0
37,201809,SYN_37,13,2,001,1,01.우편,1,1,1,368178,1052088,2672369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32041,2,10804,43703,14758,5,2,0,0,2,1,35192,0,11714
38,201809,SYN_38,1,2,002,1,01.우편,1,1,1,2967290,10024637,22158239,0,0,0,0,761,2232,0,0,0,0,0,0,0,0,2343,0,0,694,0,0,0,0,0,0,4,2,2,0,2,2,38211,11472,5979
39,201809,SYN_39,12,2,_,2,02.이메일,0,0,1,0,0,13062,0,0,0,0,0,0,0,0,483,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40,201809,SYN_40,27,2,_,K,04.카카오,1,1,1,753783,2664754,4024782,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,23,30733,8,10270,25012,8348,6,3,0,0,0,0,14307,0,4743
41,201809,SYN_41,25,2,002,1,01.우편,1,1,1,1221621,3937777,14769255,0,0,2789,8383,0,0,0,0,15614,6194,28294,4576,0,0,0,0,0,0,9,71949,3,24077,67728,18140,0,0,3,2,5,3,61698,0,17831
42,201809,SYN_42,25,2,_,2,02.이메일,1,1,1,49591,154467,689500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
43,201809,SYN_43,20,2,002,1,01.우편,1,1,1,1244811,3420064,8250669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1344,0,0,1418,0,5,2,1,1,0,0,0,0,0
44,201809,SYN_44,25,2,_,2,02.이메일,1,1,1,292678,905716,1818606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35910,1,12171,47235,15914,6,3,0,0,0,0,52164,0,17375
45,201809,SYN_45,25,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,201809,SYN_46,25,2,_,0,99.미수령,1,1,0,436874,1414630,3501771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216,985,4,2,0,0,3,2,0,0,0
47,201809,SYN_47,25,2,_,2,02.이메일,1,1,1,399863,964624,1964904,0,0,4129,11961,0,0,4419,13337,55894,25615,411324,46421,0,0,0,0,0,0,0,0,0,0,46335,15453,6,3,0,0,0,0,22428,0,5330
48,201809,SYN_48,1,2,002,1,01.우편,1,1,1,234691,533591,2688839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25991,2,12994,29819,14829,5,2,0,0,1,1,23871,0,11879
49,201809,SYN_49,1,2,_,S,03.LMS,1,1,1,15500,36799,73541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
50,201809,SYN_50,1,2,001,1,01.우편,1,1,1,1139420,4347345,10752873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,4,1,2,2,0,0,0,0,0
51,201809,SYN_51,25,2,_,2,02.이메일,1,1,1,155670,361818,1089165,0,0,1766,5305,0,0,0,0,25242,3473,35349,4571,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,616,0,204
52,201809,SYN_52,20,2,_,2,02.이메일,1,1,1,347035,947622,4603485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,2,0,0,0
53,201809,SYN_53,23,2,_,2,02.이메일,1,1,1,167434,439501,1182076,0,0,0,0,0,0,0,0,0,0,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,0
54,201809,SYN_54,20,2,_,0,99.미수령,1,1,0,21621,58745,86342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0
55,201809,SYN_55,5,2,_,2,02.이메일,1,1,1,37145,103476,134431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
56,201809,SYN_56,25,2,_,2,02.이메일,0,0,1,0,0,151039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
57,201809,SYN_57,1,2,_,2,02.이메일,1,1,1,105100,329224,505976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
58,201809,SYN_58,27,2,_,2,02.이메일,1,1,1,11968,40412,97343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0
59,201809,SYN_59,25,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,201809,SYN_60,27,2,_,2,02.이메일,1,1,1,1965673,5294023,9584977,0,0,0,0,694,2090,0,0,0,0,0,0,0,0,2087,0,0,649,5,0,5,0,0,0,6,3,0,0,0,0,16948,9643,5657
61,201809,SYN_61,12,2,002,1,01.우편,1,1,1,482990,1247866,4031443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
62,201809,SYN_62,27,2,002,1,01.우편,1,1,1,115228,383636,812366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
63,201809,SYN_63,25,2,002,1,01.우편,1,1,1,391366,1162745,2466165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49285,16523,5,3,0,0,1,0,0,0,0
64,201809,SYN_64,1,2,002,1,01.우편,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2700,1,900,2700,900,0,0,0,0,0,0,2694,0,898
65,201809,SYN_65,25,2,002,1,01.우편,1,1,1,532662,1610824,2895635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38981,2,12994,44267,14813,6,3,0,0,0,0,35203,0,11734
66,201809,SYN_66,12,2,_,2,02.이메일,1,1,1,417121,1046444,1857711,0,0,1976,3952,0,0,0,0,7588,3905,5497,2644,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
67,201809,SYN_67,13,2,002,1,01.우편,1,1,0,453271,1373656,4949342,0,0,0,0,0,0,0,5001,0,10185,75908,16201,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
68,201809,SYN_68,1,2,002,1,01.우편,1,1,1,366637,717359,447814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35849,1,12098,30977,15336,1,1,0,0,0,0,46724,0,17447
69,201809,SYN_69,27,2,_,K,04.카카오,1,1,1,622964,1641058,3611265,0,0,2090,6110,0,0,0,0,21391,4937,15425,4542,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,10008,0,4759
70,201809,SYN_70,23,2,_,1,01.우편,1,1,1,1521992,4360447,11904973,0,0,4449,12999,0,0,0,0,81133,14745,251735,43910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,16626,0,5517
71,201809,SYN_71,27,2,_,2,02.이메일,1,1,1,701862,2016785,3736261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,4,3,2,2,1,0,0,0,0
72,201809,SYN_72,20,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,201809,SYN_73,12,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,201809,SYN_74,20,2,_,S,03.LMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,201809,SYN_75,23,2,_,2,02.이메일,0,0,1,0,0,13381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
76,201809,SYN_76,13,2,_,0,99.미수령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,201809,SYN_77,23,2,002,1,01.우편,1,1,1,143038,541744,1403915,0,0,2662,8635,0,0,0,0,27084,5849,15749,4779,0,0,0,0,0,0,4,0,0,0,983,0,4,3,0,0,0,0,1413,0,0
78,201809,SYN_78,23,2,_,2,02.이메일,1,1,1,537383,1983199,3600913,0,0,3525,10769,0,0,0,0,43350,11142,96576,21312,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,15225,0,5097
79,201809,SYN_79,23,2,002,1,01.우편,1,1,1,556344,1902575,4013644,0,0,3004,9156,0,0,0,0,36066,8649,27475,7808,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,15398,0,5112
80,201809,SYN_80,20,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,201809,SYN_81,27,2,001,1,01.우편,1,1,1,1216628,3753744,8479025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97473,32402,6,3,0,0,0,0,0,0,0
82,201809,SYN_82,15,2,002,1,01.우편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,201809,SYN_83,12,2,001,1,01.우편,1,1,1,74999,200469,472410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
84,201809,SYN_84,27,2,_,2,02.이메일,1,1,1,90474,271195,648705,0,0,0,0,0,0,0,0,0,0,2500,1803,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
85,201809,SYN_85,1,2,_,K,04.카카오,1,1,1,1193834,4039112,7077300,0,0,0,0,0,0,0,0,0,4605,22747,5896,0,0,0,0,0,0,11,69898,4,23724,55043,18538,5,3,0,0,1,0,61254,0,25676
86,201809,SYN_86,23,2,_,2,02.이메일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,201809,SYN_87,20,2,001,1,01.우편,1,1,1,782550,2327697,4846056,0,0,3147,9252,0,0,0,0,36358,8250,23705,6156,0,0,0,0,0,0,6,34877,2,11750,47504,15952,6,3,0,0,0,0,35158,0,11712
88,201809,SYN_88,1,2,_,2,02.이메일,1,1,1,212888,730461,1829161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
89,201809,SYN_89,20,2,002,1,01.우편,1,1,1,179104,492960,912674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
90,201809,SYN_90,13,2,002,1,01.우편,1,1,0,700353,2327890,4173316,0,0,0,0,0,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
91,201809,SYN_91,23,2,_,S,03.LMS,1,1,1,487387,1470124,3628247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
92,201809,SYN_92,23,2,_,S,03.LMS,0,1,1,0,17237,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
93,201809,SYN_93,5,2,002,1,01.우편,0,1,1,0,51984,616120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
94,201809,SYN_94,25,2,_,2,02.이메일,1,1,1,452299,1436128,5409055,0,0,0,0,0,0,0,0,1555,0,1677,0,0,0,0,0,0,0,17,4488,5,1526,2011,0,5,3,2,0,0,0,14392,0,4785
95,201809,SYN_95,13,2,_,2,02.이메일,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2700,1,900,2700,900,0,0,0,0,0,0,2694,0,898
96,201809,SYN_96,5,2,002,1,01.우편,1,1,1,64500,166000,659594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
97,201809,SYN_97,23,2,_,2,02.이메일,0,0,1,0,0,126874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
98,201809,SYN_98,12,2,002,1,01.우편,1,1,1,171437,942610,1532845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3971,7,1316,3255,1006,4,2,0,0,2,1,13701,0,4618
99,201809,SYN_99,27,2,002,1,01.우편,1,1,1,202680,714539,318173,0,0,2259,6487,0,0,0,0,4792,9527,18587,7398,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4815,0,0
